line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,customer_id,store_id,transaction_date,total_amount,customer_phone_x,product_name,product_category,unit_price,current_stock_level,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone_y,customer_since,store_name,store_city,store_region,opening_date,promotion_name,start_date,end_date,discount_percentage,applicable_category
738,TXN100227,20,,4,468.24,14.0,2,2026-01-29 08:11:01.576393,576.24,269656223,Standard,Home,117.06,236,Brad,stewartsamuel@example.com,Gold,2327.0,2026-01-29,AR,2417729882.0,2025-08-14,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
739,TXN100227,30,,3,5646.06,14.0,2,2026-01-29 08:11:01.576393,576.24,269656223,Send,Home,1882.02,876,Brad,stewartsamuel@example.com,Gold,2327.0,2026-01-29,AR,2417729882.0,2025-08-14,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
740,TXN100227,5,2.0,3,3158.28,14.0,2,2026-01-29 08:11:01.576393,576.24,269656223,Least,Beauty,1052.76,290,Brad,stewartsamuel@example.com,Gold,2327.0,2026-01-29,AR,2417729882.0,2025-08-14,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
741,TXN100228,13,5.0,2,3252.74,58.0,5,2026-01-29 08:11:01.576448,1917.96,2947145775,Approach,Beauty,1626.37,739,Jennifer,raymondstephens@example.com,Bronze,1154.0,2026-02-03,REG,8579850143.0,2024-03-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
742,TXN100229,4,,3,1318.08,75.0,4,2026-02-03 08:11:01.576502,3737.12,8065370800,Offer,Beauty,439.36,835,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
743,TXN100229,22,,2,1109.24,75.0,4,2026-02-03 08:11:01.576502,3737.12,8065370800,Raise,Beauty,554.62,207,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
744,TXN100229,3,,2,3162.18,75.0,4,2026-02-03 08:11:01.576502,3737.12,8065370800,Picture,Grocery,1581.09,882,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
745,TXN100229,6,4.0,3,3615.63,75.0,4,2026-02-03 08:11:01.576502,3737.12,8065370800,Daughter,Apparel,1205.21,475,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
746,TXN100229,22,,2,1109.24,75.0,4,2026-02-03 08:11:01.576502,3737.12,8065370800,Raise,Beauty,554.62,207,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
747,TXN100230,17,,4,3633.2,106.0,3,2026-02-04 08:11:01.576555,2497.8,4355243187,Ask,Home,908.3,72,Joshua,shawnbrown@example.org,Bronze,959.0,2026-01-26,HS,2886653238.0,2023-06-21,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
748,TXN100230,27,4.0,3,1231.41,106.0,3,2026-02-04 08:11:01.576555,2497.8,4355243187,Ball,Grocery,410.47,34,Joshua,shawnbrown@example.org,Bronze,959.0,2026-01-26,HS,2886653238.0,2023-06-21,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
749,TXN100230,4,,4,1757.44,106.0,3,2026-02-04 08:11:01.576555,2497.8,4355243187,Offer,Beauty,439.36,835,Joshua,shawnbrown@example.org,Bronze,959.0,2026-01-26,HS,2886653238.0,2023-06-21,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
750,TXN100230,6,1.0,2,2410.42,106.0,3,2026-02-04 08:11:01.576555,2497.8,4355243187,Daughter,Apparel,1205.21,475,Joshua,shawnbrown@example.org,Bronze,959.0,2026-01-26,HS,2886653238.0,2023-06-21,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
751,TXN100230,6,,4,4820.84,106.0,3,2026-02-04 08:11:01.576555,2497.8,4355243187,Daughter,Apparel,1205.21,475,Joshua,shawnbrown@example.org,Bronze,959.0,2026-01-26,HS,2886653238.0,2023-06-21,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
752,TXN100231,15,,3,721.38,88.0,2,2026-01-30 08:11:01.576606,1915.6,8991411783,Tell,Home,240.46,357,Juan,rebeccabennett@example.com,Bronze,1527.0,2026-01-16,HS,4945279373.0,2022-03-13,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
753,TXN100232,29,,2,3123.02,12.0,3,2026-02-04 08:11:01.576661,4906.55,7796050532,Ground,Home,1561.51,84,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
754,TXN100232,2,4.0,1,939.34,12.0,3,2026-02-04 08:11:01.576661,4906.55,7796050532,Throughout,Beauty,939.34,289,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
755,TXN100233,22,,4,2218.48,50.0,4,2026-02-03 08:11:01.576716,1451.82,822268846,Raise,Beauty,554.62,207,David,jasmineyork@example.com,Gold,3723.0,2026-01-11,HS,2587114127.0,2023-11-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
756,TXN100233,24,,4,2631.36,50.0,4,2026-02-03 08:11:01.576716,1451.82,822268846,Technology,Electronics,657.84,512,David,jasmineyork@example.com,Gold,3723.0,2026-01-11,HS,2587114127.0,2023-11-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
757,TXN100233,28,,4,7762.76,50.0,4,2026-02-03 08:11:01.576716,1451.82,822268846,Loss,Apparel,1940.69,832,David,jasmineyork@example.com,Gold,3723.0,2026-01-11,HS,2587114127.0,2023-11-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
758,TXN100233,3,,1,1581.09,50.0,4,2026-02-03 08:11:01.576716,1451.82,822268846,Picture,Grocery,1581.09,882,David,jasmineyork@example.com,Gold,3723.0,2026-01-11,HS,2587114127.0,2023-11-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
759,TXN100233,20,,4,468.24,50.0,4,2026-02-03 08:11:01.576716,1451.82,822268846,Standard,Home,117.06,236,David,jasmineyork@example.com,Gold,3723.0,2026-01-11,HS,2587114127.0,2023-11-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
760,TXN100234,16,,1,1384.25,84.0,1,2026-02-04 08:11:01.576791,1139.32,6237523352,Summer,Apparel,1384.25,898,Rebecca,dillon49@example.com,Bronze,4493.0,2026-01-02,AR,2431511743.0,2021-04-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
761,TXN100234,11,,4,7601.32,84.0,1,2026-02-04 08:11:01.576791,1139.32,6237523352,Tough,Home,1900.33,315,Rebecca,dillon49@example.com,Bronze,4493.0,2026-01-02,AR,2431511743.0,2021-04-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
762,TXN100234,11,,1,1900.33,84.0,1,2026-02-04 08:11:01.576791,1139.32,6237523352,Tough,Home,1900.33,315,Rebecca,dillon49@example.com,Bronze,4493.0,2026-01-02,AR,2431511743.0,2021-04-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
763,TXN100234,26,,2,2232.18,84.0,1,2026-02-04 08:11:01.576791,1139.32,6237523352,Well,Grocery,1116.09,176,Rebecca,dillon49@example.com,Bronze,4493.0,2026-01-02,AR,2431511743.0,2021-04-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
764,TXN100235,23,,1,1341.92,100.0,5,2026-02-01 08:11:01.576846,1734.19,9684826839,Process,Home,1341.92,399,Ryan,christianwilliam@example.com,Gold,3436.0,2026-01-30,AR,8748771881.0,2021-06-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
765,TXN100235,19,4.0,1,1015.59,100.0,5,2026-02-01 08:11:01.576846,1734.19,9684826839,Security,Electronics,1015.59,941,Ryan,christianwilliam@example.com,Gold,3436.0,2026-01-30,AR,8748771881.0,2021-06-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
766,TXN100235,10,,4,707.4,100.0,5,2026-02-01 08:11:01.576846,1734.19,9684826839,Without,Beauty,176.85,721,Ryan,christianwilliam@example.com,Gold,3436.0,2026-01-30,AR,8748771881.0,2021-06-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
767,TXN100235,10,,3,530.55,100.0,5,2026-02-01 08:11:01.576846,1734.19,9684826839,Without,Beauty,176.85,721,Ryan,christianwilliam@example.com,Gold,3436.0,2026-01-30,AR,8748771881.0,2021-06-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
768,TXN100236,2,,3,2818.02,8.0,5,2026-02-01 08:11:01.576899,4166.11,9244098343,Throughout,Beauty,939.34,289,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
769,TXN100236,2,,1,939.34,8.0,5,2026-02-01 08:11:01.576899,4166.11,9244098343,Throughout,Beauty,939.34,289,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
770,TXN100236,14,,2,1288.0,8.0,5,2026-02-01 08:11:01.576899,4166.11,9244098343,Consider,Apparel,644.0,768,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
771,TXN100236,12,5.0,4,7731.92,8.0,5,2026-02-01 08:11:01.576899,4166.11,9244098343,Hour,Grocery,1932.98,744,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
772,TXN100237,13,,2,3252.74,104.0,2,2026-02-04 08:11:01.576953,4361.51,8217083265,Approach,Beauty,1626.37,739,Christopher,robert32@example.net,Bronze,225.0,2025-12-11,REG,1934907568.0,2022-10-08,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
773,TXN100238,16,,2,2768.5,35.0,2,2026-01-31 08:11:01.577012,4306.19,620247742,Summer,Apparel,1384.25,898,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
774,TXN100238,6,,3,3615.63,35.0,2,2026-01-31 08:11:01.577012,4306.19,620247742,Daughter,Apparel,1205.21,475,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
775,TXN100238,19,,2,2031.18,35.0,2,2026-01-31 08:11:01.577012,4306.19,620247742,Security,Electronics,1015.59,941,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
776,TXN100238,5,,2,2105.52,35.0,2,2026-01-31 08:11:01.577012,4306.19,620247742,Least,Beauty,1052.76,290,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
777,TXN100238,28,2.0,1,1940.69,35.0,2,2026-01-31 08:11:01.577012,4306.19,620247742,Loss,Apparel,1940.69,832,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
778,TXN100239,13,4.0,1,1626.37,102.0,1,2026-02-02 08:11:01.577076,955.04,3154633216,Approach,Beauty,1626.37,739,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,2850854303.0,2022-11-30,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
779,TXN100240,30,,1,1882.02,1.0,5,2026-01-30 08:11:01.577131,1855.39,9231624243,Send,Home,1882.02,876,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
780,TXN100240,27,,4,1641.88,1.0,5,2026-01-30 08:11:01.577131,1855.39,9231624243,Ball,Grocery,410.47,34,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
781,TXN100240,1,,2,1528.82,1.0,5,2026-01-30 08:11:01.577131,1855.39,9231624243,Guy,Home,764.41,977,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
782,TXN100241,29,,1,1561.51,2.0,4,2026-02-03 08:11:01.577188,953.81,9011494227,Ground,Home,1561.51,84,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
783,TXN100241,3,,3,4743.27,2.0,4,2026-02-03 08:11:01.577188,953.81,9011494227,Picture,Grocery,1581.09,882,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
784,TXN100241,7,2.0,2,281.16,2.0,4,2026-02-03 08:11:01.577188,953.81,9011494227,Later,Grocery,140.58,481,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
785,TXN100241,7,,2,281.16,2.0,4,2026-02-03 08:11:01.577188,953.81,9011494227,Later,Grocery,140.58,481,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
786,TXN100242,10,,4,707.4,95.0,3,2026-02-03 08:11:01.577251,411.43,5707746678,Without,Beauty,176.85,721,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
787,TXN100243,21,,3,5469.51,57.0,1,2026-01-31 08:11:01.577305,2568.81,5052423057,Draw,Apparel,1823.17,783,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
788,TXN100243,24,,1,657.84,57.0,1,2026-01-31 08:11:01.577305,2568.81,5052423057,Technology,Electronics,657.84,512,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
789,TXN100243,29,3.0,2,3123.02,57.0,1,2026-01-31 08:11:01.577305,2568.81,5052423057,Ground,Home,1561.51,84,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
790,TXN100243,3,,1,1581.09,57.0,1,2026-01-31 08:11:01.577305,2568.81,5052423057,Picture,Grocery,1581.09,882,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
795,TXN100245,15,,2,480.92,54.0,4,2026-02-03 08:11:01.577416,3461.88,5979931238,Tell,Home,240.46,357,Justin,larry96@example.net,Silver,2056.0,2025-12-08,REG,5022290050.0,2023-12-05,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
796,TXN100246,6,2.0,2,2410.42,115.0,1,2026-02-02 08:11:01.577470,495.87,9714698443,Daughter,Apparel,1205.21,475,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
797,TXN100246,6,,1,1205.21,115.0,1,2026-02-02 08:11:01.577470,495.87,9714698443,Daughter,Apparel,1205.21,475,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
798,TXN100246,12,1.0,1,1932.98,115.0,1,2026-02-02 08:11:01.577470,495.87,9714698443,Hour,Grocery,1932.98,744,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
799,TXN100247,30,,3,5646.06,35.0,3,2026-01-29 08:11:01.577523,3159.16,4140992010,Send,Home,1882.02,876,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
800,TXN100247,13,4.0,1,1626.37,35.0,3,2026-01-29 08:11:01.577523,3159.16,4140992010,Approach,Beauty,1626.37,739,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
801,TXN100247,3,3.0,2,3162.18,35.0,3,2026-01-29 08:11:01.577523,3159.16,4140992010,Picture,Grocery,1581.09,882,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
802,TXN100247,30,,2,3764.04,35.0,3,2026-01-29 08:11:01.577523,3159.16,4140992010,Send,Home,1882.02,876,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
803,TXN100247,16,,3,4152.75,35.0,3,2026-01-29 08:11:01.577523,3159.16,4140992010,Summer,Apparel,1384.25,898,Steven,sherry98@example.com,Bronze,488.0,2026-01-27,REG,571905859.0,2021-08-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
804,TXN100248,23,,3,4025.76,76.0,5,2026-01-29 08:11:01.577578,2699.73,7323347531,Process,Home,1341.92,399,Emma,dawn52@example.org,Gold,4433.0,2026-01-28,REG,1814523155.0,2025-05-28,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
805,TXN100249,21,,1,1823.17,12.0,5,2026-02-01 08:11:01.577633,3986.17,1866062088,Draw,Apparel,1823.17,783,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
806,TXN100249,10,2.0,1,176.85,12.0,5,2026-02-01 08:11:01.577633,3986.17,1866062088,Without,Beauty,176.85,721,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
807,TXN100249,14,,1,644.0,12.0,5,2026-02-01 08:11:01.577633,3986.17,1866062088,Consider,Apparel,644.0,768,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
808,TXN100249,9,,3,1147.56,12.0,5,2026-02-01 08:11:01.577633,3986.17,1866062088,Little,Grocery,382.52,271,Juan,steven18@example.org,Bronze,766.0,2026-01-25,HS,9095377183.0,2024-12-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
809,TXN100250,4,,2,878.72,55.0,3,2026-01-28 08:11:01.577686,2312.62,5199024095,Offer,Beauty,439.36,835,Madison,john15@example.net,Bronze,3170.0,2026-01-19,REG,445311341.0,2025-03-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
810,TXN100250,30,5.0,1,1882.02,55.0,3,2026-01-28 08:11:01.577686,2312.62,5199024095,Send,Home,1882.02,876,Madison,john15@example.net,Bronze,3170.0,2026-01-19,REG,445311341.0,2025-03-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
811,TXN100250,4,,1,439.36,55.0,3,2026-01-28 08:11:01.577686,2312.62,5199024095,Offer,Beauty,439.36,835,Madison,john15@example.net,Bronze,3170.0,2026-01-19,REG,445311341.0,2025-03-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
812,TXN100250,28,,3,5822.07,55.0,3,2026-01-28 08:11:01.577686,2312.62,5199024095,Loss,Apparel,1940.69,832,Madison,john15@example.net,Bronze,3170.0,2026-01-19,REG,445311341.0,2025-03-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
813,TXN100251,12,,3,5798.94,51.0,4,2026-01-30 08:11:01.577739,2138.35,4214784917,Hour,Grocery,1932.98,744,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
814,TXN100251,7,,3,421.74,51.0,4,2026-01-30 08:11:01.577739,2138.35,4214784917,Later,Grocery,140.58,481,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
815,TXN100251,26,,4,4464.36,51.0,4,2026-01-30 08:11:01.577739,2138.35,4214784917,Well,Grocery,1116.09,176,Leslie,whitetammy@example.com,Gold,4548.0,2026-01-20,AR,5593780907.0,2025-07-31,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
816,TXN100252,2,,4,3757.36,85.0,4,2026-02-03 08:11:01.583902,1348.96,7514889956,Throughout,Beauty,939.34,289,Kevin,ssmith@example.net,Gold,1300.0,2026-01-29,REG,3091577924.0,2025-02-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
817,TXN100252,5,,2,2105.52,85.0,4,2026-02-03 08:11:01.583902,1348.96,7514889956,Least,Beauty,1052.76,290,Kevin,ssmith@example.net,Gold,1300.0,2026-01-29,REG,3091577924.0,2025-02-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
818,TXN100252,28,1.0,2,3881.38,85.0,4,2026-02-03 08:11:01.583902,1348.96,7514889956,Loss,Apparel,1940.69,832,Kevin,ssmith@example.net,Gold,1300.0,2026-01-29,REG,3091577924.0,2025-02-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
819,TXN100252,24,,4,2631.36,85.0,4,2026-02-03 08:11:01.583902,1348.96,7514889956,Technology,Electronics,657.84,512,Kevin,ssmith@example.net,Gold,1300.0,2026-01-29,REG,3091577924.0,2025-02-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
820,TXN100253,23,,2,2683.84,11.0,1,2026-01-30 08:11:01.584005,4175.68,4220050258,Process,Home,1341.92,399,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
821,TXN100254,18,3.0,4,1151.88,103.0,5,2026-01-30 08:11:01.584065,737.57,6562620835,Process,Beauty,287.97,811,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Next Sale,2026-01-23,2026-02-09,23.25,ALL
822,TXN100254,9,2.0,2,765.04,103.0,5,2026-01-30 08:11:01.584065,737.57,6562620835,Little,Grocery,382.52,271,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
823,TXN100254,16,1.0,3,4152.75,103.0,5,2026-01-30 08:11:01.584065,737.57,6562620835,Summer,Apparel,1384.25,898,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
824,TXN100254,18,,3,863.91,103.0,5,2026-01-30 08:11:01.584065,737.57,6562620835,Process,Beauty,287.97,811,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
825,TXN100255,22,,3,1663.86,85.0,4,2026-02-04 08:11:01.584122,698.93,9114345346,Raise,Beauty,554.62,207,Kevin,ssmith@example.net,Gold,1300.0,2026-01-29,REG,3091577924.0,2025-02-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
826,TXN100255,23,,1,1341.92,85.0,4,2026-02-04 08:11:01.584122,698.93,9114345346,Process,Home,1341.92,399,Kevin,ssmith@example.net,Gold,1300.0,2026-01-29,REG,3091577924.0,2025-02-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
